gene	log2fc	pval
KCNJ6	-0.5029233494711747	0.04280269162074566
UHRF1BP1	0.13321161761905032	0.04285026264097327
MRPS6	0.10363564510025114	0.0428899190695805
PPFIA3	-0.2034929053634107	0.042893633114991433
TFF3	-0.4081348915839582	0.04291496504040296
AC145343.2	-0.15277781509523614	0.04294297649223507
GOLPH3	0.13267527470112306	0.042962904233671724
WBP5	0.15393702412656474	0.04298577231864268
LOC100506083	0.1947569226315764	0.043043147964931236
GORASP1	-0.09691379643671993	0.04305795132026604
CACNG8	0.11298681518044695	0.043089273785558005
NOVA1	-0.37418826051190734	0.04309245424584741
RAB27B	0.31654623182706665	0.043100386294935025
OTUD6B-AS1	-0.18581745118421011	0.04311173173954926
ERV3-2	-0.2585522483596492	0.04315719411149493
LOC286382	-0.5453377339160435	0.043186655935846904
LRRC23	-0.18411268421867444	0.043210059170454944
KDM5A	0.12217329461529047	0.04321824280831801
RRS1	0.23060852837594403	0.04335069777183144
PINLYP	-0.26637687808333244	0.04340353730128416
BEND5	-0.1515488755357115	0.04345727483380173
BIRC3	0.25499953712844636	0.043463603708491866
BCMO1	-0.4405463359981212	0.04347768314351179
KANK4	0.5170081919667888	0.043513492779155276
SETDB2	-0.1569476937167913	0.043522711485425386
CCT7	-0.10401942890977622	0.043539336112566385
RP11-999E24.3	-0.43555310378070544	0.043612885513847593
MPPED2	0.27969776896303244	0.043630034460992416
CEP57L1	0.16548466963408703	0.04372751561003594
GYLTL1B	-0.16002205184586504	0.043774411209006936
MSANTD2	0.14780490305639127	0.04377763495829461
ZNF689	-0.12329726172180067	0.043799781152842124
IFI6	-0.3833887425037581	0.04385041548709433
RASGRP4	-0.13883982991040345	0.04385100780034897
COMMD2	0.14529290168546893	0.043891194476368835
PFAS	0.17361447218170412	0.04393202109371316
PPP1R2	0.12191138730576334	0.04395853663984228
RNF103	0.09322862406014742	0.04399644064199767
MTA1	0.09154474668546797	0.044062691821572623
TOLLIP	-0.1093261115664177	0.04406962613094935
TMEM248	0.10186157208019608	0.04410945270340544
TNRC6C-AS1	0.18481399082706584	0.04411145326891534
CMSS1	-0.16569743520926927	0.044116535615543476
TYK2	-0.09265462280764147	0.044197037093666604
OTUD7B	0.1402258419285758	0.044217440821767214
GCNT3	-0.3791675873464939	0.04423618524243191
DAZAP1	0.07483757459272944	0.044251363223776596
HEMK1	-0.13574427999561145	0.044310135566656715
ZNF449	-0.13412767937030168	0.044402395829748476
PPME1	-0.10708073357331216	0.04440323520309132
TMCC2	-0.27517608062280985	0.04442024544728919
IDH2	0.2381793822368472	0.044430483057951324
FAM83H	0.13373063032580923	0.0444414836421652
LINC00957	-0.4391077912963617	0.04445104592253677
ACTL6A	0.1784385850350887	0.04448199440436216
COA6	-0.10429679476190934	0.044502956285402705
SEMA6D	-0.32334542302318603	0.044521658983651874
ACOT7	-0.14184161015914398	0.04454245230829976
LFNG	0.23150226002694296	0.04454641178478053
SH3TC1	-0.28654879817794665	0.04456926709337401
SETD1A	0.10063264822932716	0.04457059471162215
CEP170B	0.13755030308082894	0.04459738151439726
TPT1-AS1	0.11504798919172643	0.044791661433622156
ATXN1	0.12198539932832198	0.04479859024744268
ATP5L	-0.08102529372806977	0.044800976051695786
RALGDS	-0.24274953734210314	0.044835117758822304
STUB1	-0.10011234582706408	0.04486757984907733
ARL4D	-0.26402059056892035	0.04486845731032965
SCAF8	0.08192501796992424	0.04488880103508562
ARHGEF40	0.19927495109398485	0.04489215853938353
R3HCC1	-0.12949825753321065	0.04489723011226346
ANKRD22	0.4854989287412277	0.044939458414000606
Y16709	0.05373417710526418	0.04494839057076073
DDAH1	0.09051484557644329	0.04494999728962737
PPP1CA	0.12230282184837549	0.04496771738949802
ERMARD	-0.1466397937061501	0.0449849030401582
RP11-747H7.3	0.47896206460964663	0.04498737609685094
ZNF844	-0.20772437476315986	0.04502167327119492
NDUFV3	-0.19191193799123063	0.04503163034922212
CPOX	0.20225362226629073	0.04504245568121584
STT3B	0.07268116498746835	0.0450440807687197
PTAFR	0.45823442987656726	0.045044964177591656
KRTCAP3	0.2513350402988692	0.04507258045194997
PCMTD2	0.1481162724373455	0.045087264085997204
VTCN1	0.4408428411253169	0.045142771051922416
TBC1D8B	-0.2698932089053887	0.04523704361641001
GUCA1B	-0.20101628413659522	0.045286793135192634
USMG5	-0.074395569398499	0.04528977639098757
GINS3	0.17128010471428468	0.04530682157781462
CASP8AP2	0.1676495086459875	0.045338315378606435
POPDC3	-0.48192061185839563	0.04534826480667404
FAM53C	0.08577142548871919	0.04536980705222221
PRR12	-0.19287977322117822	0.04538526474398312
SDHD	0.10563575155889637	0.045410412022021514
LHX4-AS1	-0.2174583887932373	0.04542163323444137
ATG2A	-0.11764600591603713	0.0454719778896569
EPB41L5	-0.16463035550438754	0.045472588443973005
CLDN15	-0.10427818523872023	0.04548358348002117
RPARP-AS1	-0.1786130613659136	0.045514822139699554
RAB3C	-0.43620362303947147	0.045544186139452644
FAM13C	-0.36144510576253097	0.04558313013483957
IRF8	0.4269945484843358	0.0455838881107039
METTL5	-0.11032558007518034	0.04559380519275495
TANK	0.11673947380576166	0.04559443696663846
PNMA1	-0.16643043991854967	0.04563478560127834
ZNF329	-0.1225179769686715	0.0456764780513632
CRYBA2	-0.6509725696221835	0.045678696567882385
GATA4	0.35074014294987066	0.04580953689472981
PKD2L2	-0.17445681071867547	0.04586583102844409
GADD45G	-0.23132989852255648	0.04587467633546395
UNC5CL	0.1150993856265714	0.045900604193401695
COMMD5	-0.09950840582393283	0.04598398421208498
GPHN	-0.10216208658208004	0.04598514994917977
ITFG1	-0.08549146336465974	0.04599471999436945
GALNT6	0.1790378470670433	0.04600693851582703
HAVCR2	0.4745379566704244	0.04603226251948233
LRRC1	0.06770371085839777	0.04603475437472906
NEFH	-0.3294672634780733	0.04604812553164253
KIF26B	-0.3649235382888474	0.04609576588922831
CTDSPL	-0.14312879504385911	0.04610560402428718
LINC00202-1	-0.11207526851127625	0.04611475309471046
CHCHD10	-0.13117831296553994	0.04611534325164898
CSNK1E	0.18513800621240328	0.04615867274646016
LOC102724356	-0.29614543285087613	0.04616669050624262
EPB41L4A-AS1	0.15059642090852954	0.04617963087670366
BCL2L15	0.4284038935695538	0.04619219639573778
TNIP1	0.14911753255639404	0.04620001867961758
UTP18	-0.12249295733959542	0.04623778144426292
PGBD2	0.1401942463991226	0.04625764174749333
LRPAP1	-0.1471639659605266	0.0462964781325554
NUP98	-0.08366143344736798	0.046296973217591304
PKLR	-0.2515261601547625	0.04629805523464983
GPKOW	-0.1518758307136565	0.046334939747423406
CHD7	0.11519809921554014	0.04645466105824588
CCDC127	-0.11629466335776684	0.04648483099239906
LOC101927651	-0.2547521922512539	0.046520397849643215
PITPNB	0.07705678077694245	0.04654257357821756
SLC22A4	-0.2718723562951091	0.04656606641268326
IFT80	-0.15543918424247494	0.04658443100479164
RNF8	-0.13443835524185843	0.0466074738246014
SLC36A1	0.18840330802944827	0.04666652767814228
C21orf33	-0.10790127963032603	0.046677076567029394
MPV17	-0.14260440027192622	0.04670181400247876
POLR2D	0.15502375282832226	0.04673328089601299
LOC101060391	-0.6049053161134079	0.04680205008415078
APTR	-0.13958006909962073	0.04681842263555684
APPL1	0.12324363484774281	0.04689646872891021
FAM173B	-0.1306381321585217	0.04698880380641126
CPQ	-0.25201602823558744	0.04702454400382086
TMEM242	-0.10284296830451822	0.04703908158667094
TULP3	0.11202588894674292	0.04704497375155712
RPS6KA1	0.1445405905808279	0.04706774854134486
GALK2	-0.12904287551941884	0.04708012715228165
INVS	-0.17550742784962114	0.04709708200612574
LIN52	-0.12858309853884897	0.047112727515272006
PUS10	0.17977940042982343	0.04712549740079664
CD52	0.4860628339912276	0.04717419018721652
SPSB2	-0.16203716221804232	0.04722145108164786
TMEM150C	-0.2640950403815765	0.04722464526068438
ALDH1A3	0.2039186693233095	0.04723354660263163
RRAGB	-0.15411417253759563	0.04723576965986869
MRPL22	-0.0909355836716852	0.04728069903356246
GNAI1	-0.24235128209523715	0.047350421837835124
SLC27A3	-0.19902341751629216	0.04737664049172497
CCDC14	0.14086512784461291	0.0473942803718271
ZNF248	-0.19526763411466064	0.04746939056674459
LOC101929668	0.321146843600876	0.04750047537367014
RECQL5	-0.15196138900125256	0.04751323959096515
RNF125	0.3662962476297036	0.047548867928667554
NSL1	-0.11895261014411318	0.04755255531244232
SYNPO	0.17482717222243238	0.04756742879343932
ELFN2	-0.7703484102863394	0.04758325252105272
LOC148413	-0.11302570711779403	0.04763244362709865
COMT	0.14349066694297896	0.04763868705591799
RGS3	0.15413249199623813	0.04766120416214083
DFFB	0.19030802717418815	0.04768976356791942
RP11-422P24.11	-0.4747015862111521	0.04769238142002552
RPRML	-0.20309206796930024	0.047732364423371115
BLOC1S1	-0.14594827739975003	0.047761220077256375
NLRC3	-0.27532827513408353	0.047779587397813655
UBFD1	0.12351690422431183	0.04779698621832495
EML5	-0.2521574487080205	0.04781232240957644
ROMO1	-0.095828716334589	0.047833825950623646
CTAGE5	-0.1202675715695527	0.047876530004970656
RP9	0.1782447231760651	0.04792051100264613
HNRNPR	0.05759758829573869	0.047937931578104755
NDUFA11	-0.1599663265538851	0.04794032389234661
KLHL7	0.08097461951127727	0.0479982938265704
PQLC3	0.19665801864912957	0.04803506058822971
PLXNA4	-0.33365175434523753	0.04810502463243543
PIH1D1	-0.14264070910840054	0.048156564067154295
GTDC1	0.13794734463408176	0.048226762228162835
TBP	0.1199373788057656	0.04823639010016754
RBM4	-0.16966292938283623	0.048237228115074894
ADK	-0.12463178850250678	0.0483464856668803
XYLT2	0.20290598017230543	0.048350782359313185
TFF2	-0.8714508084235577	0.048375044112073204
TMEM64	0.17220165368108198	0.04847066451719967
JMJD6	-0.1032260911578966	0.04849653760350478
PEX1	-0.11742693717481423	0.04851052622439635
CMPK2	-0.19658450671679262	0.048584516465603744
ZNF469	0.26199740491603585	0.04862579390275712
SNRNP70	-0.11119080369549117	0.04863131138256715
ZNF273	0.18072410650000226	0.04865236843665898
SIDT1	-0.40619242482957674	0.04866294400948845
PAIP2B	0.29255234814410613	0.048672061428791026
AK7	-0.2844893132944861	0.04880906989799758
SGK2	-0.20011440288471327	0.04881565008044418
AAED1	-0.14744380154072356	0.04884101035344107
VPS54	0.0815073898496248	0.04884915087918714
KCTD12	-0.3600651166804578	0.048871922609152095
HUWE1	0.027389628865920557	0.048973686498796395
RNASEH2C	-0.19866623911027403	0.04899757336597541
IGF2-AS	-0.10359113293859767	0.04900691602532698
PI4KB	-0.10913652443107758	0.04900923530064602
PPP3CB	-0.09534732161027293	0.04901860386787728
PTPRC	0.3890190133552638	0.04904736467751213
XRCC6	-0.07638114278821462	0.049152852226528314
TSNAXIP1	-0.12765945008396073	0.04916332928414655
GRIK2	-0.41886724912281004	0.0491785421700452
MIA3	-0.12090591841729292	0.04918692340326006
KLHL12	-0.09778304627443468	0.049202081956483436
PHYH	-0.16989654265914744	0.049345190614695666
TEKT2	-0.19239244311904535	0.049365513216316305
GCC2	0.08977517149310543	0.04936645724606106
DBNDD1	0.2846220578703029	0.04938487105116585
CTC1	-0.1383761127468679	0.04938728897145112
BMPR2	0.10168317876566135	0.049446382451120346
GYPC	0.19645292681265758	0.049460259404513915
LTBP1	0.23271360439223088	0.049520564567510354
TRERF1	-0.44563677488721787	0.04952186662807373
DDX42	0.09154131790100806	0.0495313107724047
CAMSAP1	0.1507097828652899	0.04953138573675084
DYNC2LI1	-0.1176237532456117	0.04953511250133551
SEPT7P9	-0.15876267725062743	0.049557856341863875
MMP7	0.16496346627819314	0.04963278358924756
SNX30	0.14157766785776715	0.04965451512563809
FDXACB1	-0.2190362989937329	0.04967339441509779
MYL5	-0.13184048737844556	0.0497340276180081
SHC1	0.08254590513158355	0.049734347950266905
FLYWCH1	-0.16431305143609443	0.04975511461929715
RBM12B	0.09961176728884524	0.04976020632808652
CAMKMT	0.1527090401046376	0.04976170201432196
TMEM17	-0.19400635503133223	0.049768541467256934
TMEM187	-0.10869744083771771	0.0498585884533766
ZBED6CL	0.3075603806998739	0.04987504955187566
CC2D2A	-0.2689223109185468	0.0499198833998879
LA16c-358B7.3	0.18059252145613947	0.04994767594971055
DAPK1	0.10535913258145513	0.049952818332637906
SRRM2	0.060171244010032154	0.04999305878496631
TUBA1C	-0.06818362155388868	0.05000809203788564
RNF207	0.08785904854635973	0.05002032636528673
TMEM163	-0.12997509939223129	0.05005366649490435
SH2B3	0.15923932840350652	0.050091991312041714
RP11-134G8.8	0.248230305140976	0.050136971778274246
GBA2	-0.10540216183458462	0.050138769267314726
PHF2	0.14015257058897568	0.05019299062480224
ARHGAP44	-0.17986222342857694	0.05019650000120023
TRIM66	-0.17151666006203037	0.05024022503174322
SAMD12	0.1764652032969991	0.05025440854112692
USP21	-0.1858448613840844	0.050261547882363866
RP11-539G18.2	-0.3530679560363392	0.0502805850464371
C16orf45	-0.15597553703571698	0.05028977608460124
ZNF483	-0.3855388397023791	0.05029399361401139
MIR100HG	-0.18575441994987507	0.05029755275148652
ARID3A	-0.20824249616603652	0.050313251230366236
ACTN4	0.19440489501128155	0.05033713646161842
GLT1D1	-0.4133260478847145	0.050348699267650385
MAPRE2	-0.14965881894360678	0.05036162482329584
GTF2H1	0.09860387135338122	0.05063432745968934
GPR3	-0.22439606414661828	0.05066266161804889
TSHZ1	-0.18678464672493966	0.0507119253960662
NCK1	0.12541395319235704	0.05075807622108026
RIC8B	0.16066826246240318	0.05085001063935531
ZNF271	-0.1326214717462424	0.05086796755103592
MACROD2	-0.31110108242105383	0.050871542840870844
THAP1	0.10478580357142597	0.05089437111753758
LOC728485	-0.352088131045738	0.05096575708859288
HEXA	-0.1806910831065185	0.05106320997536967
CDC42EP1	0.3147439956535081	0.05109233929763138
PRKAB2	0.14165418794987517	0.05110839138104275
KDELC1	-0.18310204582017509	0.0511816478308038
BIN2	0.1772600305708032	0.05118522354096028
RBL1	0.1841481697293217	0.05120321067776284
TMEM258	-0.10940575817042486	0.05121585448989311
INTS6-AS1	-0.2633275419373433	0.051251489449780877
TRAPPC2L	-0.1421568818132819	0.05126010730340379
ACBD6	-0.0942392488734285	0.051275513536079946
CECR6	-0.21038325685275616	0.051377508578754325
CXorf56	-0.11297977437531337	0.05137907803707691
TTLL6	-0.3993256726510026	0.05145801106647538
SAP30L	0.11716685174999775	0.0514584547847591
VPRBP	0.1232633818502542	0.05146453220587092
SP4	-0.14132575539598946	0.051467250236042913
TRPV6	0.2688319462819546	0.05146956441036193
ANXA4	0.16902414702380852	0.0515114520971129
NETO2	0.2649303078176688	0.05158127319517422
SMARCD1	0.12002352449123066	0.05160611141248412
NCBP2	0.0627401374498735	0.05162232387812708
UQCC1	-0.12993319170676454	0.0516842655446011
ATP1A1	-0.1282621396741881	0.05168569667499826
DPY19L2	-0.3562741342719331	0.051708651068227744
C1orf194	-0.3736361411177951	0.05174470561857685
ZNF524	0.1656859427117796	0.05175434892553563
ACOT9	0.200125971444864	0.05175518184759928
DUSP5	0.2580462860758157	0.051838828010477664
COX6A1	-0.07616264257518957	0.05184573076315392
DLGAP1-AS1	0.2420476130864717	0.05192136924176323
SERPINA4	0.4174902727819596	0.05195485812470859
ACHE	0.3389402641911019	0.05199508577371347
SHC2	0.17751850019799775	0.05201373169974577
TACC3	-0.10593769457581281	0.05206607713537075
KCNF1	-0.11917936947869912	0.052072695925542076
TBC1D22A	-0.1635143158728063	0.052075713427058495
NDUFAF5	-0.14628730650626487	0.052076628556196235
CCNA2	-0.12639059261591612	0.05208029350601761
SMC5	0.14700429164536288	0.05208720441509218
MORC2	0.13276213158145644	0.05209733178462615
RPL6	-0.033920387543856734	0.05210415434765087
PSMG3-AS1	-0.25724422913157774	0.05213180696487015
CXorf24	0.20293244452882142	0.05215247034500431
STX7	0.1352506114912302	0.05215560816913845
STT3A	0.1207675815426068	0.05225052951419359
DGAT2	-0.2619125641052644	0.0522653862404744
KIAA1377	-0.43594092754198144	0.052276911260374176
LINC00936	-0.36319599001691394	0.05233851711715818
ZNF624	0.1676345397637835	0.05239187136397884
AK055981	0.33268163029198305	0.05240596405159334
DDA1	0.17307493384774197	0.05242592424538934
MBD5	-0.24246703151002524	0.052495373292409
DHRS3	0.21178831864034642	0.052496063883884704
MORN4	-0.18957993961591946	0.05250056290052132
NXF1	-0.06844035380638758	0.05251130290083825
RAB32	0.2094665142086516	0.05268665268933047
C19orf10	-0.10022390372305878	0.05272859925056651
GET4	-0.09970700992857395	0.05273575022730653
GRAP	-0.2085320282656662	0.052740001542017564
GMPR2	-0.10227881563971941	0.05274016633592354
KANSL1L	0.1872790339392285	0.05277223210594093
BCL2A1	0.44464414194047563	0.05278883917376649
MTERF4	-0.1524576720006312	0.05279693217401611
GUCD1	0.21055295380952543	0.052919611706940865
PARP11	0.1658895353427301	0.05294922430484758
GTPBP8	-0.09896484409774153	0.05295069331427289
EFHD1	-0.3938031653872187	0.053024587452086415
PCDHB4	0.26483201112093013	0.053033721012299403
HLCS	-0.10030715541353352	0.053112008306919534
EFCAB6	-0.17193218153509093	0.05314271645283912
RFTN1	0.22885909280074923	0.05316694191930275
DNAAF2	0.19069723284335804	0.05322039303191445
CYB5A	0.26333835944110007	0.053227410127561076
LILRB2	0.2335069403295762	0.05323112800144827
PPP1R32	-0.11004061569862156	0.053245182276886634
LOC100272216	-0.21130943472932362	0.053248043135517106
FAM175A	-0.24922392657393466	0.05338078218895861
DCSTAMP	0.41754319025313436	0.05340857028978194
ARMCX3	-0.11455754062656887	0.05342415118953031
FGF14	-0.44718512307832015	0.05346318172790096
MED7	-0.11295783637218015	0.053538642412723686
DEPTOR	-0.3979779738796996	0.05354278459133364
TNFRSF1B	0.23080823182205457	0.053543398830229384
NMRAL1	-0.15747841012281327	0.05355924823226741
KCNK1	-0.11582725525062543	0.05357059484749305
TJP3	0.33843120060275744	0.05358722477688738
CETN2	-0.10129430893357849	0.05361456898952779
BTBD11	-0.3690273995012525	0.05364900187336714
ACADS	-0.10145626340476088	0.0536862185606873
TCEA1	0.06629248381579167	0.05379964301199689
OSBPL6	-0.4063484432857134	0.0538255849106646
SLC27A2	-0.23192788398809316	0.05385823650873745
ACADL	0.4217940225814534	0.05386396781439829
RRP36	-0.11932102253320132	0.05387177866952993
CDH22	-0.2819829998966146	0.053889051557578976
ANKH	-0.1984614529354598	0.05390106819151144
DCTN1	-0.1249480989686731	0.05392838733577932
TMEM154	0.25049584113408674	0.05397652725952281
PTPRJ	-0.12352684210902076	0.05399617563352572
SENP8	-0.178115012873433	0.0539997880412084
MARCH8	-0.13575502139097395	0.054004413267327744
POLR2I	-0.14014837058897456	0.054044031087270857
DMAP1	-0.18360094067418764	0.05413496411412644
STK11IP	-0.1372812198402258	0.05427071795664989
C3orf58	0.15333866745676517	0.05427501744914688
MTDH	0.06807206189222725	0.054316042235606626
FOXO4	0.2556480390933613	0.05432493027630388
